"name","clName","price","SKU","bcSKU","category","description","price_type","cost","tax_rates","quantity","clover_ID",
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Ginger AleÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1","JBJB-8-JE-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Very CherryÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Collection AssortmentÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel BlueberryÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel OrangeÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Bubble GumÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Berry BlueÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Sour AppleÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Grape SodaÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=PeachÂ]",,"4.99","JBJB-8-PE-1","JBJB-8-PE-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=KiwiÂ]",,"4.99","JBJB-8-KI-1","JBJB-8-KI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=FrenchÂ VanillaÂ]",,"4.99","JBJB-8-FR-1","JBJB-8-FR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Top BananaÂ]",,"4.99","JBJB-8-TO-1-1","JBJB-8-TO-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=CinnamonÂ]",,"4.99","JBJB-8-CI-1","JBJB-8-CI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Buttered PopcornÂ]",,"4.99","JBJB-8-BU-1-1","JBJB-8-BU-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Strawberry JamÂ]",,"4.99","JBJB-8-ST-1-1-1","JBJB-8-ST-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Ice Cream Parlor MixÂ]",,"4.99","JBJB-8-IC-1","JBJB-8-IC-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=CoconutÂ]",,"4.99","JBJB-8-CO-1-1-1","JBJB-8-CO-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Cocktail ClassicsÂ]",,"4.99","JBJB-8-CO-1-1-1-1","JBJB-8-CO-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Red AppleÂ]",,"4.99","JBJB-8-RE-1-1-1","JBJB-8-RE-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Caramel CornÂ]",,"4.99","JBJB-8-CA-1-1-1","JBJB-8-CA-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=PlumÂ]",,"4.99","JBJB-8-PL-1","JBJB-8-PL-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Strawberry CheesecakeÂ]",,"4.99","JBJB-8-ST-1-1-1-1","JBJB-8-ST-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=LemonÂ]",,"4.99","JBJB-8-LE-1-1","JBJB-8-LE-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Pink GrapefruitÂ]",,"4.99","JBJB-8-PI-1-1-1","JBJB-8-PI-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Chocolate PuddingÂ]",,"4.99","JBJB-8-CH-1-1-1-1-1","JBJB-8-CH-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Very CherryÂ]",,"4.99","JBJB-8-VE-1","JBJB-8-VE-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=BlueberryÂ]",,"4.99","JBJB-8-BL-1","JBJB-8-BL-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=OrangeÂ]",,"4.99","JBJB-8-OR-1-1-1-1-1","JBJB-8-OR-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Bubble GumÂ]",,"4.99","JBJB-8-BU-1-1-1","JBJB-8-BU-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Berry BlueÂ]",,"4.99","JBJB-8-BE-1-1-1","JBJB-8-BE-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=PB & J (nut free)Â]",,"4.99","JBJB-8-PB-1","JBJB-8-PB-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Grape Crush SodaÂ]",,"4.99","JBJB-8-GR-1-1","JBJB-8-GR-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Island PunchÂ]",,"4.99","JBJB-8-IS-1","JBJB-8-IS-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Toasted MarshmallowÂ]",,"4.99","JBJB-8-TO-1-1-1","JBJB-8-TO-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=A&W Root BeerÂ]",,"4.99","JBJB-8-AW-1-1-1","JBJB-8-AW-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Sizzling CinnamonÂ]",,"4.99","JBJB-8-SI-1","JBJB-8-SI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Birthday Cake RemixÂ]",,"4.99","JBJB-8-BI-1","JBJB-8-BI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Lemon LimeÂ]",,"4.99","JBJB-8-LE-1-1-1","JBJB-8-LE-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Red\,  White\, and Blue MixÂ]",,"4.99","JBJB-8-RE-1-1-1-1","JBJB-8-RE-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=MangoÂ]",,"4.99","JBJB-8-MA-1-1-1-1-1","JBJB-8-MA-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=PomegranateÂ]",,"4.99","JBJB-8-PO-1","JBJB-8-PO-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Soda PopÂ]",,"4.99","JBJB-8-SO-1-1-1-1","JBJB-8-SO-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=WatermelonÂ]",,"4.99","JBJB-8-WA-1","JBJB-8-WA-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=CantaloupeÂ]",,"4.99","JBJB-8-CA-1-1-1-1","JBJB-8-CA-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Juicy PearÂ]",,"4.99","JBJB-8-JU-1","JBJB-8-JU-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Sours MixÂ]",,"4.99","JBJB-8-SO-1-1-1-1-1","JBJB-8-SO-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=TangerineÂ]",,"4.99","JBJB-8-TA-1-1-1","JBJB-8-TA-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Cotton CandyÂ]",,"4.99","JBJB-8-CO-1-1-1-1-1","JBJB-8-CO-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Green AppleÂ]",,"4.99","JBJB-8-GR-1-1-1","JBJB-8-GR-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Strawberry DaiquiriÂ]",,"4.99","JBJB-8-ST-1-1-1-1-1","JBJB-8-ST-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Smoothie BlendÂ]",,"4.99","JBJB-8-SM-1","JBJB-8-SM-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=CappuccinoÂ]",,"4.99","JBJB-8-CA-1-1-1-1-1","JBJB-8-CA-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=LimeÂ]",,"4.99","JBJB-8-LI-1-1-1","JBJB-8-LI-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Recipe MixÂ]",,"4.99","JBJB-8-RE-1-1-1-1-1","JBJB-8-RE-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Tutti-FruittiÂ]",,"4.99","JBJB-8-TU-1","JBJB-8-TU-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=RaspberryÂ]",,"4.99","JBJB-8-RA-1","JBJB-8-RA-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.)",,"2.50","JBJB-4","JBJB-4","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Tabasco]",,"2.50","JBJB-4-TA-1-1","JBJB-4-TA-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Pina ColadaÂ]",,"2.50","JBJB-4-PI-1-1","JBJB-4-PI-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=MargaritaÂ]",,"2.50","JBJB-4-MA-1-1-1","JBJB-4-MA-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Dr. PepperÂ]",,"2.50","JBJB-4-DR-1","JBJB-4-DR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=A&W Cream SodaÂ]",,"2.50","JBJB-4-AW-1-1","JBJB-4-AW-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=LicoriceÂ]",,"2.50","JBJB-4-LI-1-1","JBJB-4-LI-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Orange CrushÂ SodaÂ]",,"2.50","JBJB-4-OR-1-1-1","JBJB-4-OR-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Sour CherryÂ]",,"2.50","JBJB-4-SO-1-1-1","JBJB-4-SO-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Chili MangoÂ]",,"2.50","JBJB-4-CH-1-1-1","JBJB-4-CH-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Crushed PineappleÂ]",,"2.50","JBJB-4-CR-1","JBJB-4-CR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Orange SherbetÂ]",,"2.50","JBJB-4-OR-1-1-1-1","JBJB-4-OR-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=MapleÂ]",,"2.50","JBJB-4-MA-1-1-1-1","JBJB-4-MA-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=49 Flavor AssortmentÂ]",,"2.50","JBJB-4-49-1","JBJB-4-49-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=BeerÂ]",,"2.50","JBJB-4-BE-1-1","JBJB-4-BE-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=ChampagneÂ]",,"2.50","JBJB-4-CH-1-1-1-1","JBJB-4-CH-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Ginger AleÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1","JBJB-4-JE-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Very CherryÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Collection AssortmentÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel BlueberryÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel OrangeÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Bubble GumÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Berry BlueÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Sour AppleÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Grape SodaÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=PeachÂ]",,"2.50","JBJB-4-PE-1","JBJB-4-PE-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=KiwiÂ]",,"2.50","JBJB-4-KI-1","JBJB-4-KI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=FrenchÂ VanillaÂ]",,"2.50","JBJB-4-FR-1","JBJB-4-FR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Top BananaÂ]",,"2.50","JBJB-4-TO-1-1","JBJB-4-TO-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=CinnamonÂ]",,"2.50","JBJB-4-CI-1","JBJB-4-CI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Buttered PopcornÂ]",,"2.50","JBJB-4-BU-1-1","JBJB-4-BU-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Strawberry JamÂ]",,"2.50","JBJB-4-ST-1-1-1","JBJB-4-ST-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Ice Cream Parlor MixÂ]",,"2.50","JBJB-4-IC-1","JBJB-4-IC-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=CoconutÂ]",,"2.50","JBJB-4-CO-1-1-1","JBJB-4-CO-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Cocktail ClassicsÂ]",,"2.50","JBJB-4-CO-1-1-1-1","JBJB-4-CO-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Red AppleÂ]",,"2.50","JBJB-4-RE-1-1-1","JBJB-4-RE-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Caramel CornÂ]",,"2.50","JBJB-4-CA-1-1-1","JBJB-4-CA-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=PlumÂ]",,"2.50","JBJB-4-PL-1","JBJB-4-PL-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Strawberry CheesecakeÂ]",,"2.50","JBJB-4-ST-1-1-1-1","JBJB-4-ST-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=LemonÂ]",,"2.50","JBJB-4-LE-1-1","JBJB-4-LE-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Pink GrapefruitÂ]",,"2.50","JBJB-4-PI-1-1-1","JBJB-4-PI-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Chocolate PuddingÂ]",,"2.50","JBJB-4-CH-1-1-1-1-1","JBJB-4-CH-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Very CherryÂ]",,"2.50","JBJB-4-VE-1","JBJB-4-VE-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=BlueberryÂ]",,"2.50","JBJB-4-BL-1","JBJB-4-BL-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=OrangeÂ]",,"2.50","JBJB-4-OR-1-1-1-1-1","JBJB-4-OR-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Bubble GumÂ]",,"2.50","JBJB-4-BU-1-1-1","JBJB-4-BU-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Berry BlueÂ]",,"2.50","JBJB-4-BE-1-1-1","JBJB-4-BE-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=PB & J (nut free)Â]",,"2.50","JBJB-4-PB-1","JBJB-4-PB-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Grape Crush SodaÂ]",,"2.50","JBJB-4-GR-1-1","JBJB-4-GR-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Island PunchÂ]",,"2.50","JBJB-4-IS-1","JBJB-4-IS-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Toasted MarshmallowÂ]",,"2.50","JBJB-4-TO-1-1-1","JBJB-4-TO-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=A&W Root BeerÂ]",,"2.50","JBJB-4-AW-1-1-1","JBJB-4-AW-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Sizzling CinnamonÂ]",,"2.50","JBJB-4-SI-1","JBJB-4-SI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Birthday Cake RemixÂ]",,"2.50","JBJB-4-BI-1","JBJB-4-BI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Lemon LimeÂ]",,"2.50","JBJB-4-LE-1-1-1","JBJB-4-LE-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Red\,  White\, and Blue MixÂ]",,"2.50","JBJB-4-RE-1-1-1-1","JBJB-4-RE-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=MangoÂ]",,"2.50","JBJB-4-MA-1-1-1-1-1","JBJB-4-MA-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=PomegranateÂ]",,"2.50","JBJB-4-PO-1","JBJB-4-PO-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Soda PopÂ]",,"2.50","JBJB-4-SO-1-1-1-1","JBJB-4-SO-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=WatermelonÂ]",,"2.50","JBJB-4-WA-1","JBJB-4-WA-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=CantaloupeÂ]",,"2.50","JBJB-4-CA-1-1-1-1","JBJB-4-CA-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Juicy PearÂ]",,"2.50","JBJB-4-JU-1","JBJB-4-JU-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Sours MixÂ]",,"2.50","JBJB-4-SO-1-1-1-1-1","JBJB-4-SO-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=TangerineÂ]",,"2.50","JBJB-4-TA-1-1-1","JBJB-4-TA-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Cotton CandyÂ]",,"2.50","JBJB-4-CO-1-1-1-1-1","JBJB-4-CO-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Green AppleÂ]",,"2.50","JBJB-4-GR-1-1-1","JBJB-4-GR-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Strawberry DaiquiriÂ]",,"2.50","JBJB-4-ST-1-1-1-1-1","JBJB-4-ST-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
